Start Time, 2021-04-18 - 15:40:08
Sample Rate,10
Operation Mode,1
Target Depth [m],0.42
Target Height [m],0.0
Roll Kp,1.0
Roll Ki,0.0
Roll Kd,0.0
Height Kp,1.0
Height Ki,0.0
Height Kd,0.0
Depth Kp,1.0
Depth Ki,0.0
Depth Kd,0.0
Adaptive Depth Kp,1.0
Adaptive Depth Ki,0.0
Adaptive Depth Kd,0.0
Camera Mode,0
Photo Frequency [ms],0
 
 #######DATA######## 

Elapsed Time [s],Height [m],Height Error [m],Depth [m],Depth Error [m],Pressure [kPa],Temperature [C],Yaw [deg],Pitch [deg], Roll [deg], Battery Voltage [V],Battery Current [A]
0.01350197399915487,Calibration Complete
0.11736955899868917,
0.2194311099992774,
0.32129745400015963,
0.42308686999967904,
0.52487878699867,
0.6266523180001968,
0.7284468910002033,
0.8305088590004743,
0.9325137960004213,
1.034529618000306,
1.1364745549999498,
1.2384385019995534,
1.3405331779995322,
1.442570250999779,
1.5450020609987405,
1.6473334549991705,
1.7496546919992397,
1.852009262998763,
1.9543189899995923,
2.0566309570003796,
2.1589340699993045,
2.2612350479994348,
2.363544046000243,
2.4659730959992885,
2.5682938129994,
2.6707764040002075,
2.773176599999715,
2.875521119000041,
2.9778118880003603,
3.0801255739988846,
3.182497906000208,
3.2848239359991567,
3.3871622049991856,
3.4894837029987684,
3.5919636389990046,
3.6943440430004557,
3.7965925209991838,
3.8988904779998848,
4.001324267999735,
4.103701078998711,
4.205891900999632,
4.307962202999988,
4.4099408379988745,
4.511931140999877,
4.613753423000162,
4.715542683999956,
4.817420954999761,
4.919466309998825,
5.021275934999721,
5.123217487998772,
5.22514831099943,
5.327042988999892,
5.429077249998954,
5.531004166999992,
5.632966396999109,
5.734931750999749,
5.836928929000351,
5.938901886998792,
6.040877606999857,
6.142880200999571,
6.24485055599871,
6.346842265000305,
6.448832306999975,
6.550757609998982,
6.652674371000103,
6.754599985999448,
6.856957267000325,
6.9592685569987225,
7.06161552499907,
7.164028221999615,
7.266383524000048,
7.368287888999475,
7.470537305998732,
7.57269552499929,
7.674737493998691,
7.776685609000197,
7.878876015998685,
7.9811788690003596,
8.083488336998926,
8.185746086999643,
8.288085398999101,
8.390467576000447,
8.492414909998843,
8.59433995299878,
8.696289266999884,
8.798234726000373,
8.90017700899989,
9.002608663999126,
9.1049933409995,
9.208333169999605,
9.310477846998765,
9.41236138000022,
9.514467255999989,
9.616365163999944,
9.718303280000328,
9.820737747999374,
9.922551384999679,
10.024435387000267,
10.126460637999116,
10.22839396299969,
10.330407911998918,
10.432376131999263,
10.53468882999914,
10.637013038998703,
10.739354383000318,
10.841799058998731,
10.944209412999044,
11.046659089999594,
11.149827356999594,
11.253145208000205,
11.355768112998703,
11.45778789599899,
11.559520074999455,
11.661300171999756,
11.763173964998714,
11.865508069999123,
11.968069047999961,
12.070487527000296,
12.17264564299876,
12.275287975999163,
12.377882651999244,
12.48060336999879,
12.583058202999382,
12.685549129999345,
12.78818927499924,
12.891395198999817,
12.99370206399908,
13.096015543998874,
13.19836433599994,
13.300672450999627,
13.402968170999884,
13.505337536000297,
13.607742837999467,
13.710157620000246,
13.812515057999917,
13.914879526999357,
14.01745941199988,
14.120210962999408,
14.222227465999822,
14.324291936000009,
14.42605682499925,
14.52789577600015,
14.629696861999037,
14.731853155999488,
14.83451767599945,
14.936726781999823,
15.038857397999891,
15.141012598000088,
15.243421806999322,
15.35190630299985,
15.454236501998821,
15.556557638999948,
15.65887023399955,
15.761200327999177,
15.863572714999464,
15.965920049000488,
16.068275976998848,
16.170663519998925,
16.27300137599923,
16.374947252999846,
16.476976672998717,
16.57895723799993,
16.680923948999407,
16.782872796000447,
16.88483685099891,
16.986825332998706,
17.08882011700007,
17.190867870000147,
17.292879319998974,
17.39483384400046,
17.49687784699927,
17.59903768299955,
17.701178298999366,
17.80295100100011,
17.90474026499942,
18.006494008999653,
18.108269783999276,
18.2100654019996,
18.311900552000225,
18.413786117998825,
18.515766684000482,
18.617675426999995,
18.719653960999494,
18.822078691999195,
